"device_twin_variable_history_id","device_twin_id","customer_id","device_twin_variable_id","name","category","type","kind","value","unit","meta","created_at","alias"
"00000000-64ee-3676-1bfe-38001fbc2640","3585e458-39aa-47d0-8041-d37f24615d43","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9959-1bfe-38001fbc0935","Gás Medido","consumption","gas","any","3.83","m³",NULL,"2023-08-29 18:18:30.81","total"
"00000000-64ee-3676-1bfe-38001fbc2641","3585e458-39aa-47d0-8041-d37f24615d43","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9959-1bfe-38001fbc0936","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 18:18:30.815","info"
"00000000-64ee-381d-1bfe-38001fbc264f","07aa43d8-dff6-4da2-8c2a-31a7665f3545","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a0cc-99b0-55001f71888a","Água Quente","consumption","water","hot","4.394","m³",NULL,"2023-08-29 18:25:33.828","auxiliary"
"00000000-64ee-381d-1bfe-38001fbc2650","07aa43d8-dff6-4da2-8c2a-31a7665f3545","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a0cc-99b0-55001f71888c","Água Medida","consumption","water","cold","8.539","m³",NULL,"2023-08-29 18:25:33.842","total"
"00000000-64ee-381d-1bfe-38001fbc2651","07aa43d8-dff6-4da2-8c2a-31a7665f3545","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a0cc-99b0-55001f71888b","Água Fria","consumption","water","cold","4.145","m³",NULL,"2023-08-29 18:25:33.849","auxiliary"
"00000000-64ee-381d-1bfe-38001fbc2652","07aa43d8-dff6-4da2-8c2a-31a7665f3545","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a0cc-99b0-55001f71888e","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 18:25:33.855","info"
"00000000-64ee-396f-1bfe-38001fbc265d","10529b36-69f0-4513-8cab-d1b120a59ab8","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-f683-1bfe-38001fbbfadc","Água Quente","consumption","water","hot","2.137","m³",NULL,"2023-08-29 18:31:11.283","auxiliary"
"00000000-64ee-396f-1bfe-38001fbc265e","10529b36-69f0-4513-8cab-d1b120a59ab8","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-f683-1bfe-38001fbbfadd","Água Fria","consumption","water","cold","2.017","m³",NULL,"2023-08-29 18:31:11.296","auxiliary"
"00000000-64ee-396f-1bfe-38001fbc265f","10529b36-69f0-4513-8cab-d1b120a59ab8","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-f683-1bfe-38001fbbfade","Água Medida","consumption","water","cold","4.154","m³",NULL,"2023-08-29 18:31:11.303","total"
"00000000-64ee-396f-1bfe-38001fbc2660","10529b36-69f0-4513-8cab-d1b120a59ab8","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-f683-1bfe-38001fbbfae0","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 18:31:11.31","info"
"00000000-64ee-3a06-99b0-55001f71b753","8dfe7929-d001-4793-891f-fe9cae31f186","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9ce4-1bfe-38001fbc0957","Gás Medido","consumption","gas","any","0.01","m³",NULL,"2023-08-29 18:33:42.121","total"
"00000000-64ee-3a06-99b0-55001f71b754","8dfe7929-d001-4793-891f-fe9cae31f186","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9ce4-1bfe-38001fbc0958","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 18:33:42.126","info"
"00000000-64ee-3b04-99b0-55001f71b759","65145232-a0b9-4c7f-8a65-e206dc5fe620","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-35c0-94a4-0f01e78d76c4","Gás Medido","consumption","gas","any","1.47","m³",NULL,"2023-08-29 18:37:56.523","total"
"00000000-64ee-3b04-99b0-55001f71b75a","65145232-a0b9-4c7f-8a65-e206dc5fe620","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-35c0-94a4-0f01e78d76c5","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 18:37:56.534","info"
"00000000-64ee-3b98-99b0-55001f71b75f","c5e9fe84-96cf-40c7-b272-bbe24b3b2451","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9e7a-99b0-55001f719c99","Gás Medido","consumption","gas","any","17.58","m³",NULL,"2023-08-29 18:40:24.845","total"
"00000000-64ee-3b98-99b0-55001f71b760","c5e9fe84-96cf-40c7-b272-bbe24b3b2451","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9e7a-99b0-55001f719c9a","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 18:40:24.854","info"
"00000000-64ee-3c4b-1bfe-38001fbc2674","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f2","Água Quente","consumption","water","hot","3.636","m³",NULL,"2023-08-29 18:43:23.45","auxiliary"
"00000000-64ee-3c4b-1bfe-38001fbc2675","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f3","Água Fria","consumption","water","cold","3.002","m³",NULL,"2023-08-29 18:43:23.462","auxiliary"
"00000000-64ee-3c4b-1bfe-38001fbc2676","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f4","Água Medida","consumption","water","cold","6.638","m³",NULL,"2023-08-29 18:43:23.47","total"
"00000000-64ee-3c4b-1bfe-38001fbc2677","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f6","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 18:43:23.475","info"
"00000000-64ee-3dde-1bfe-38001fbc267c","638286b2-0c53-46fe-915d-de4008c9fbab","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a685-99b0-55001f71890a","Água Quente","consumption","water","hot","4.692","m³",NULL,"2023-08-29 18:50:06.897","auxiliary"
"00000000-64ee-3dde-1bfe-38001fbc267d","638286b2-0c53-46fe-915d-de4008c9fbab","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a685-99b0-55001f71890b","Água Fria","consumption","water","cold","2.061","m³",NULL,"2023-08-29 18:50:06.907","auxiliary"
"00000000-64ee-3dde-1bfe-38001fbc267e","638286b2-0c53-46fe-915d-de4008c9fbab","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a685-99b0-55001f71890c","Água Medida","consumption","water","cold","6.753","m³",NULL,"2023-08-29 18:50:06.916","total"
"00000000-64ee-3dde-1bfe-38001fbc267f","638286b2-0c53-46fe-915d-de4008c9fbab","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a685-99b0-55001f71890e","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 18:50:06.921","info"
"00000000-64ee-3ee7-1bfe-38001fbc2687","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf718","Água Quente","consumption","water","hot","0.001","m³",NULL,"2023-08-29 18:54:31.26","auxiliary"
"00000000-64ee-3ee7-1bfe-38001fbc2688","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf719","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-08-29 18:54:31.277","auxiliary"
"00000000-64ee-3ee7-1bfe-38001fbc2689","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf71a","Água Medida","consumption","water","cold","0.002","m³",NULL,"2023-08-29 18:54:31.284","total"
"00000000-64ee-3ee7-1bfe-38001fbc268a","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf71c","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 18:54:31.289","info"
"00000000-64ee-43e1-1bfe-38001fbc26a1","8a7209ff-a506-4ca0-9cd6-d4e7098bed95","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-a6c5-99b0-55001f719ccc","Gás Medido","consumption","gas","any","8.74","m³",NULL,"2023-08-29 19:15:45.867","total"
"00000000-64ee-43e1-1bfe-38001fbc26a2","8a7209ff-a506-4ca0-9cd6-d4e7098bed95","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-a6c5-99b0-55001f719ccd","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 19:15:45.872","info"
"00000000-64ee-44b8-99b0-55001f71b795","93932849-f96c-43dd-a296-d3d7dc852b6b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-ad63-1bfe-38001fbbf77e","Água Quente","consumption","water","hot","2.932","m³",NULL,"2023-08-29 19:19:20.278","auxiliary"
"00000000-64ee-44b8-99b0-55001f71b796","93932849-f96c-43dd-a296-d3d7dc852b6b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-ad63-1bfe-38001fbbf77f","Água Fria","consumption","water","cold","1.77","m³",NULL,"2023-08-29 19:19:20.291","auxiliary"
"00000000-64ee-44b8-99b0-55001f71b797","93932849-f96c-43dd-a296-d3d7dc852b6b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-ad63-1bfe-38001fbbf781","Água Medida","consumption","water","cold","4.702","m³",NULL,"2023-08-29 19:19:20.297","total"
"00000000-64ee-44b8-99b0-55001f71b798","93932849-f96c-43dd-a296-d3d7dc852b6b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-ad63-1bfe-38001fbbf782","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 19:19:20.302","info"
"00000000-64ee-4915-99b0-55001f71b7a6","6a555af8-e407-4fcc-b7b8-96624e6faac7","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-0623-99b0-55001f718cda","Água Quente","consumption","water","hot","4.021","m³",NULL,"2023-08-29 19:37:57.951","auxiliary"
"00000000-64ee-4915-99b0-55001f71b7a7","6a555af8-e407-4fcc-b7b8-96624e6faac7","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-0623-99b0-55001f718cdb","Água Fria","consumption","water","cold","2.05","m³",NULL,"2023-08-29 19:37:57.964","auxiliary"
"00000000-64ee-4915-99b0-55001f71b7a8","6a555af8-e407-4fcc-b7b8-96624e6faac7","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-0623-99b0-55001f718cdd","Água Medida","consumption","water","cold","6.071","m³",NULL,"2023-08-29 19:37:57.981","total"
"00000000-64ee-4915-99b0-55001f71b7a9","6a555af8-e407-4fcc-b7b8-96624e6faac7","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-0623-99b0-55001f718cde","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 19:37:57.99","info"
"00000000-64ee-4b0a-1bfe-38001fbc26b9","bc44c05f-f76f-4b54-bda7-0e8002313c5b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-b3b5-1bfe-38001fbbf7e2","Água Quente","consumption","water","hot","1.867","m³",NULL,"2023-08-29 19:46:18.993","auxiliary"
"00000000-64ee-4b0b-1bfe-38001fbc26ba","bc44c05f-f76f-4b54-bda7-0e8002313c5b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-b3b5-1bfe-38001fbbf7e3","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-08-29 19:46:19.004","auxiliary"
"00000000-64ee-4b0b-1bfe-38001fbc26bb","bc44c05f-f76f-4b54-bda7-0e8002313c5b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-b3b5-1bfe-38001fbbf7e4","Água Medida","consumption","water","cold","1.868","m³",NULL,"2023-08-29 19:46:19.009","total"
"00000000-64ee-4b0b-1bfe-38001fbc26bc","bc44c05f-f76f-4b54-bda7-0e8002313c5b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-b3b5-1bfe-38001fbbf7e6","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 19:46:19.018","info"
"00000000-64ee-4d3c-99b0-55001f71b7c0","5084af2e-34c7-4d72-b515-870827dbe5ba","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-046f-99b0-55001f719f34","Gás Medido","consumption","gas","any","4.07","m³",NULL,"2023-08-29 19:55:40.507","total"
"00000000-64ee-4d3c-99b0-55001f71b7c1","5084af2e-34c7-4d72-b515-870827dbe5ba","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-046f-99b0-55001f719f35","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 19:55:40.519","info"
"00000000-64ee-4d62-1bfe-38001fbc26cd","79afef86-3c9f-4229-bfbb-01e899670139","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-b043-1bfe-38001fbc09e4","Gás Medido","consumption","gas","any","24.78","m³",NULL,"2023-08-29 19:56:18.298","total"
"00000000-64ee-4d62-1bfe-38001fbc26ce","79afef86-3c9f-4229-bfbb-01e899670139","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-b043-1bfe-38001fbc09e5","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 19:56:18.305","info"
"00000000-64ee-5084-1bfe-38001fbc26e2","cdec2378-91ee-4101-8b55-25957aafc726","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-07c6-1bfe-38001fbc0ca1","Gás Medido","consumption","gas","any","18.05","m³",NULL,"2023-08-29 20:09:40.326","total"
"00000000-64ee-5084-1bfe-38001fbc26e3","cdec2378-91ee-4101-8b55-25957aafc726","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-07c6-1bfe-38001fbc0ca2","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 20:09:40.338","info"
"00000000-64ee-547c-1bfe-38001fbc26f4","cea287e3-a8b3-4ace-8126-674d13793e0b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-0bba-1bfe-38001fbc0cc7","Gás Medido","consumption","gas","any","0.02","m³",NULL,"2023-08-29 20:26:36.054","total"
"00000000-64ee-547c-1bfe-38001fbc26f5","cea287e3-a8b3-4ace-8126-674d13793e0b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-0bba-1bfe-38001fbc0cc8","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 20:26:36.059","info"
"00000000-64ee-56d2-1bfe-38001fbc2706","65cbafdc-6b1f-4865-98c7-16a810a99bfd","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-6554-1bfe-38001fbc081d","Gás Medido","consumption","gas","any","8.25","m³",NULL,"2023-08-29 20:36:34.09","total"
"00000000-64ee-56d2-1bfe-38001fbc2707","65cbafdc-6b1f-4865-98c7-16a810a99bfd","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-6554-1bfe-38001fbc081e","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 20:36:34.1","info"
"00000000-64ee-5979-99b0-55001f71b805","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a62","Água Quente","consumption","water","hot","0.56","m³",NULL,"2023-08-29 20:47:53.937","auxiliary"
"00000000-64ee-5979-99b0-55001f71b806","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a63","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-08-29 20:47:53.946","auxiliary"
"00000000-64ee-5979-99b0-55001f71b807","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a64","Água Medida","consumption","water","cold","0.561","m³",NULL,"2023-08-29 20:47:53.953","total"
"00000000-64ee-5979-99b0-55001f71b808","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a66","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 20:47:53.957","info"
"00000000-64ee-62a4-99b0-55001f71b840","86bcd9a1-f7bc-4aec-bd0e-de831e78c3e0","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-712c-1bfe-38001fbc0861","Gás Medido","consumption","gas","any","4.39","m³",NULL,"2023-08-29 21:27:00.44","total"
"00000000-64ee-62a4-99b0-55001f71b841","86bcd9a1-f7bc-4aec-bd0e-de831e78c3e0","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-712c-1bfe-38001fbc0862","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 21:27:00.448","info"
"00000000-64ee-64b5-99b0-55001f71b843","41525b66-b8d6-4bcd-9b5f-b8d11a1b8cd9","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-1bf4-99b0-55001f71a00c","Gás Medido","consumption","gas","any","3.7","m³",NULL,"2023-08-29 21:35:49.014","total"
"00000000-64ee-64b5-99b0-55001f71b844","41525b66-b8d6-4bcd-9b5f-b8d11a1b8cd9","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-1bf4-99b0-55001f71a00d","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 21:35:49.02","info"
"00000000-64ee-65f7-1bfe-38001fbc2734","8d683277-aa55-4303-b60d-9bbb7e7f6471","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-7762-99b0-55001f718fed","Água Quente","consumption","water","hot","2.809","m³",NULL,"2023-08-29 21:41:11.635","auxiliary"
"00000000-64ee-65f7-1bfe-38001fbc2735","8d683277-aa55-4303-b60d-9bbb7e7f6471","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-7762-99b0-55001f718fee","Água Fria","consumption","water","cold","0.846","m³",NULL,"2023-08-29 21:41:11.65","auxiliary"
"00000000-64ee-65f7-1bfe-38001fbc2736","8d683277-aa55-4303-b60d-9bbb7e7f6471","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-7762-99b0-55001f718fef","Água Medida","consumption","water","cold","3.655","m³",NULL,"2023-08-29 21:41:11.659","total"
"00000000-64ee-65f7-1bfe-38001fbc2737","8d683277-aa55-4303-b60d-9bbb7e7f6471","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-7762-99b0-55001f718ff1","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 21:41:11.665","info"
"00000000-64ee-66f9-99b0-55001f71b846","f394187d-84bf-40d0-8b90-7cecf4ac65f9","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-7579-99b0-55001f719bc4","Gás Medido","consumption","gas","any","2.91","m³",NULL,"2023-08-29 21:45:29.024","total"
"00000000-64ee-66f9-99b0-55001f71b847","f394187d-84bf-40d0-8b90-7cecf4ac65f9","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-7579-99b0-55001f719bc5","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 21:45:29.034","info"
"00000000-64ee-673c-99b0-55001f71b849","975d0500-254b-4706-9492-6fba954efb50","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfee-1bfe-38001fbbf973","Água Quente","consumption","water","hot","0.759","m³",NULL,"2023-08-29 21:46:36.757","auxiliary"
"00000000-64ee-673c-99b0-55001f71b84a","975d0500-254b-4706-9492-6fba954efb50","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfee-1bfe-38001fbbf974","Água Fria","consumption","water","cold","0.12","m³",NULL,"2023-08-29 21:46:36.765","auxiliary"
"00000000-64ee-673c-99b0-55001f71b84b","975d0500-254b-4706-9492-6fba954efb50","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfee-1bfe-38001fbbf976","Água Medida","consumption","water","cold","0.879","m³",NULL,"2023-08-29 21:46:36.771","total"
"00000000-64ee-673c-99b0-55001f71b84c","975d0500-254b-4706-9492-6fba954efb50","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfee-1bfe-38001fbbf977","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 21:46:36.776","info"
"00000000-64ee-6756-99b0-55001f71b84e","94e14198-a9e2-410e-9909-227c30d9cf71","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-ca38-1bfe-38001fbc0a81","Gás Medido","consumption","gas","any","9.76","m³",NULL,"2023-08-29 21:47:02.525","total"
"00000000-64ee-6756-99b0-55001f71b84f","94e14198-a9e2-410e-9909-227c30d9cf71","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-ca38-1bfe-38001fbc0a82","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 21:47:02.53","info"
"00000000-64ee-6758-1bfe-38001fbc2739","5dea89fb-c39f-4801-98d6-be57cee31cb1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-2466-1bfe-38001fbbfc25","Água Quente","consumption","water","hot","1.873","m³",NULL,"2023-08-29 21:47:04.384","auxiliary"
"00000000-64ee-6758-1bfe-38001fbc273a","5dea89fb-c39f-4801-98d6-be57cee31cb1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-2466-1bfe-38001fbbfc26","Água Fria","consumption","water","cold","0.061","m³",NULL,"2023-08-29 21:47:04.389","auxiliary"
"00000000-64ee-6758-1bfe-38001fbc273b","5dea89fb-c39f-4801-98d6-be57cee31cb1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-2466-1bfe-38001fbbfc28","Água Medida","consumption","water","cold","1.934","m³",NULL,"2023-08-29 21:47:04.398","total"
"00000000-64ee-6758-1bfe-38001fbc273c","5dea89fb-c39f-4801-98d6-be57cee31cb1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-2466-1bfe-38001fbbfc29","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 21:47:04.404","info"
"00000000-64ee-67bf-99b0-55001f71b851","d0213e5d-2b4f-4b9e-af22-50f5bd97ab33","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d06f-1bfe-38001fbbf981","Água Quente","consumption","water","hot","4.276","m³",NULL,"2023-08-29 21:48:47.375","auxiliary"
"00000000-64ee-67bf-99b0-55001f71b852","d0213e5d-2b4f-4b9e-af22-50f5bd97ab33","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d06f-1bfe-38001fbbf982","Água Fria","consumption","water","cold","2.949","m³",NULL,"2023-08-29 21:48:47.385","auxiliary"
"00000000-64ee-67bf-99b0-55001f71b853","d0213e5d-2b4f-4b9e-af22-50f5bd97ab33","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d06f-1bfe-38001fbbf983","Água Medida","consumption","water","cold","7.225","m³",NULL,"2023-08-29 21:48:47.393","total"
"00000000-64ee-67bf-99b0-55001f71b854","d0213e5d-2b4f-4b9e-af22-50f5bd97ab33","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d06f-1bfe-38001fbbf985","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 21:48:47.401","info"
"00000000-64ee-67da-1bfe-38001fbc273e","595dde7b-bc20-4c2c-b6ec-11dd420944a6","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-7651-1bfe-38001fbc08ab","Gás Medido","consumption","gas","any","7.56","m³",NULL,"2023-08-29 21:49:14.936","total"
"00000000-64ee-67da-1bfe-38001fbc273f","595dde7b-bc20-4c2c-b6ec-11dd420944a6","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-7651-1bfe-38001fbc08ac","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 21:49:14.946","info"
"00000000-64ee-686d-99b0-55001f71b856","701e9184-e1b7-49fc-a820-91f483c08882","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d11d-1bfe-38001fbbf98a","Água Quente","consumption","water","hot","0.003","m³",NULL,"2023-08-29 21:51:41.521","auxiliary"
"00000000-64ee-686d-99b0-55001f71b857","701e9184-e1b7-49fc-a820-91f483c08882","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d11d-1bfe-38001fbbf98b","Água Fria","consumption","water","cold","5.442","m³",NULL,"2023-08-29 21:51:41.533","auxiliary"
"00000000-64ee-686d-99b0-55001f71b858","701e9184-e1b7-49fc-a820-91f483c08882","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d11d-1bfe-38001fbbf98c","Água Medida","consumption","water","cold","5.445","m³",NULL,"2023-08-29 21:51:41.538","total"
"00000000-64ee-686d-99b0-55001f71b859","701e9184-e1b7-49fc-a820-91f483c08882","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d11d-1bfe-38001fbbf98e","Bateria","hardware","battery","any","3.2","V",NULL,"2023-08-29 21:51:41.546","info"
"00000000-64ee-68b1-99b0-55001f71b85b","44760c52-13c9-4231-b4f8-4391469f1506","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-35c0-94a4-0f01e78d76c2","Gás Medido","consumption","gas","any","0.02","m³",NULL,"2023-08-29 21:52:49.25","total"
